PHONE|TYPE|IN_OUT|LOCAL|DURATION|DATE|TIME|ROAMING|AMOUNT|IN_NETWORK|IS_PROMO|TOLL_FREE|BYTES|TYPE
6624651537|6661862383|SA|LOC|6|20130220|115446|NRM|7.14|0|1|N||VOICE
6640318132|6630530119|SA|LOC|2|20130220|123036|NRM|0|2|1|N||VOICE
4421384090|4429452205|SA|LOC|10|20130220|151759|NRM|11.9|0|0|N||VOICE
3303537722|3308899070|SA|LOC|5|20130220|014012|NRM|0|5|1|N||VOICE
7733065685|7732983850|SA|LOC|4|20130220|150658|NRM|0|4|1|N||VOICE
5503228436|5502134759|SA|LOC|0|20130220|233607|NRM|0|0|1|N||SMS
4424466318|4425405688|SA|LOC|1|20130220|115859|NRM|0|1|1|N||VOICE
6645160009|6671795067|SA|LOC|5|20130220|045912|NRM|0|5|1|N||VOICE
0626813562|0622674288|SA|LOC|1|20130220|092919|NRM|4.16|0|1|N||VOICE
6640287893|6627204877|SA|LOC|1|20130220|055427|NRM|2.6|0|0|N||VOICE
7678168821|7674405196|SA|LOC|1|20130220|090907|NRM|1.14|0|1|N||VOICE
4423346287|4449255608|SA|LOC|1|20130220|093128|NRM|0|1|1|N||VOICE
5072123790|5072239938|SA|LOC|3|20130220|084304|NRM|3.57|0|1|N||VOICE
6659231748|6642420756|SA|LOC|2|20130220|105657|NRM|8.32|0|1|N||VOICE
8932430443|8932545241|SA|LOC|1|20130220|162417|NRM|0|1|1|N||VOICE
4423673416|4440660097|SA|LOC|1|20130220|224528|NRM|.98|0|1|N||VOICE
4426858039|4428098529|SA|LOC|4|20130220|224544|NRM|0|4|1|N||VOICE
0622186953|0623114448|SA|LOC|2|20130220|150159|NRM|2.38|0|1|N||VOICE
6641575135|9221834677|SA|NAC|1|20130220|211723|NRM|6.15|0|1|N||VOICE
4442155555|4421060332|SA|LOC|1|20130220|230032|NRM|0|1|1|N||VOICE
5553355812|5552476927|SA|LOC|0|20130220|210028|NRM|0|0|1|N||SMS
0352217655|9793133464|SA|LOC|0|20130220|151553|NRM|.88|0|0|N||SMS
4422978198|4426510691|SA|LOC|0|20130220|210044|NRM|0|0|1|N||SMS
4424481984|4428533224|SA|LOC|0|20130220|214617|NRM|0|0|1|N||SMS
8942170588|8932271930|SA|LOC|0|20130220|151554|NRM|.88|0|1|N||SMS
3842202512|3842206841|SA|LOC|0|20130220|083200|NRM|.88|0|1|N||SMS
0242146502|0242196327|SA|LOC|0|20130220|132354|NRM|.88|0|1|N||SMS
8952353897|8932506853|SA|LOC|0|20130220|084345|NRM|.88|0|0|N||SMS
0822183370|0822507889|SA|LOC|0|20130220|084347|NRM|.88|0|1|N||SMS
3372117896|3372171549|SA|LOC|0|20130220|000334|NRM|.88|0|1|N||SMS
8972163546|22231096|SA|LOC|0|20130220|205834|NRM|0|0|0|N||SMS
0432114809|0432198356|SA|LOC|0|20130220|103821|NRM|.88|0|1|N||SMS
3303391766|3302231436|SA|LOC|0|20130220|084633|NRM|.88|0|1|N||SMS
5503216802|8842223073|SA|LOC|0|20130220|212932|NRM|.88|0|1|N||SMS
8932277394|8932544412|SA|LOC|0|20130220|090329|NRM|0|0|1|N||SMS
3337836848|3336320108|SA|LOC|0|20130220|151345|NRM|0|0|1|N||SMS
0252104133|0252191700|SA|LOC|0|20130220|103834|NRM|.88|0|1|N||SMS
0082125843|0072133435|SA|LOC|0|20130220|084844|NRM|.88|0|1|N||SMS
0342218259|0342392433|SA|LOC|0|20130220|111115|NRM|0|0|1|N||SMS
0333371777|0333373690|SA|LOC|0|20130220|084159|NRM|.88|0|1|N||SMS
0622572335|0623407398|SA|LOC|0|20130220|075404|NRM|.88|0|1|N||SMS
3335532905|3332173915|SA|LOC|0|20130220|151100|NRM|.88|0|1|N||SMS
8952180746|3892172718|SA|LOC|0|20130220|081217|NRM|0|0|1|N||SMS
3334167865|222661092|SA|LOC|0|20130220|045554|NRM|0|0|0|N||SMS
3362153517|22237340|SA|LOC|0|20130220|074934|NRM|.31|0|0|N||SMS
0003744358|9221202266|SA|LOC|0|20130220|085330|NRM|.88|0|1|N||SMS
0080881453|0082291569|SA|LOC|0|20130220|101712|NRM|.88|0|1|N||SMS
8962183544|9443403119|SA|LOC|0|20130220|191212|NRM|.88|0|1|N||SMS
3852101059|3852131502|SA|LOC|0|20130220|101349|NRM|.88|0|0|N||SMS
8872185855|8752225244|SA|LOC|0|20130220|150218|NRM|.88|0|1|N||SMS
8692166518|8692156269|SA|LOC|0|20130220|100452|NRM|0|0|1|N||SMS
6659527441|6634522969|SA|LOC|4|20130220|093703|NRM|0|4|1|N||VOICE
6637096723|6634183037|SA|LOC|7|20130220|093424|NRM|29.12|0|1|N||VOICE
6671081075|6654577962|SA|LOC|4|20130220|102437|NRM|0|4|1|N||VOICE
6649054901|internet.ioperator.com|SA|LOC|0|20130220|151131|NRM|.04|0|0|N|46080|INTERNET
9002286600|internet.ioperator.com|SA|LOC|0|20130220|145854|NRM|.03|0|0|N|44032|INTERNET
9444367002|internet.ioperator.com|SA|LOC|0|20130220|151239|NRM|0|0|0|N|4096|INTERNET
9823202875|wap.ioperator.com|SA|LOC|0|20130220|145659|NRM|0|0|0|N|0|INTERNET
9443996383|internet.ioperator.com|SA|LOC|0|20130220|150545|NRM|0|0|0|N|2048|INTERNET
3542173079|internet.ioperator.com|SA|LOC|0|20130220|150720|NRM|0|0|0|N|4096|INTERNET
9228978937|internet.ioperator.com|SA|LOC|0|20130220|150520|NRM|.02|0|0|N|22528|INTERNET
7072226724|7070752100|SA|LOC|7|20130220|102938|NRM|6.86|0|1|N||VOICE
7672199644|7672323939|SA|LOC|2|20130220|200614|NRM|7.96|0|1|N||VOICE
5532509807|5535250114|SA|LOC|1|20130220|163033|NRM|4.16|0|0|N||VOICE
9572171570|9573723974|SA|LOC|1|20130220|181413|NRM|0|1|1|N||VOICE
6629521535|6627684268|SA|LOC|5|20130220|144556|NRM|5.95|0|1|N||VOICE
6648397597|6645452111|SA|LOC|2|20130220|181038|NRM|5.97|0|1|N||VOICE
9562157902|9562125001|SA|LOC|6|20130220|171035|NRM|3.98|0|1|N||VOICE
9822739579|9822510345|SA|LOC|1|20130220|103450|NRM|1.19|0|1|N||VOICE
6629267083|6643160661|SA|LOC|1|20130220|171227|NRM|5.97|0|1|N||VOICE
3842224483|3472139083|SA|NAC|2|20130220|211615|NRM|7.96|0|1|N||VOICE
6628087478|6633700794|SA|LOC|1|20130220|133436|NRM|0|1|1|N||VOICE
4443113017|4425775174|SA|LOC|3|20130220|221109|NRM|0|3|1|N||VOICE
6665840572|6624735218|SA|NAC|3|20130220|102715|NAC|0|3|1|N||VOICE
7762151447|7762291618|SA|LOC|1|20130220|234911|NRM|0|1|1|N||VOICE
7784313548|7242107874|SA|NAC|2|20130220|075608|NRM|1.96|0|1|N||VOICE
7702665559|7482218932|SA|NAC|2|20130220|220039|NRM|1.96|0|1|N||VOICE
6665611576|6634679036|SA|LOC|1|20130220|204926|NRM|4.16|0|0|N||VOICE
8462531575|8462488990|SA|NAC|4|20130220|142712|NAC|0|4|1|N||VOICE
7702312867|4332904874|SA|NAC|4|20130220|151235|NRM|3.92|0|1|N||VOICE
7256246023|7253334564|SA|LOC|5|20130220|131959|NRM|0|5|1|N||VOICE
8868674394|8868677201|SA|LOC|1|20130220|132450|NRM|0|1|1|N||VOICE
8932472342|8932146194|SA|LOC|3|20130220|195035|NRM|8.94|0|1|N||VOICE
7784366026|7785800850|SA|LOC|4|20130220|161124|NRM|0|4|1|N||VOICE
3952150114|3302493733|SA|LOC|0|20130220|213452|NRM|.88|0|1|N||SMS
3332758793|3335742017|SA|LOC|0|20130220|213231|NRM|0|0|1|N||SMS
8442104084|8442156930|SA|LOC|0|20130220|165448|NRM|0|0|1|N||SMS
0323763678|8962123474|SA|LOC|0|20130220|225655|NRM|0|0|1|N||SMS
6651678984|6665001259|SA|LOC|0|20130220|092442|NRM|0|0|1|N||SMS
0949409017|0942182363|SA|LOC|0|20130220|224751|NRM|.85|0|1|N||SMS
0772236817|0772220962|SA|LOC|0|20130220|224743|NRM|0|0|1|N||SMS
5552339070|5553330664|SA|LOC|0|20130220|173206|NRM|0|0|1|N||SMS
4582124965|4582189847|SA|LOC|0|20130220|162303|NRM|0|0|1|N||SMS
0042435981|0282215768|SA|LOC|0|20130220|050854|NRM|.88|0|0|N||SMS
5682153703|5682135665|SA|LOC|0|20130220|232205|NRM|0|0|1|N||SMS
5502133419|5503102185|SA|LOC|0|20130220|232600|NRM|.88|0|1|N||SMS
5982182485|5982118461|SA|LOC|0|20130220|235208|NRM|.88|0|1|N||SMS
0952553978|0952572139|SA|LOC|0|20130220|001928|NRM|0|0|1|N||SMS
0782361998|0782447957|SA|LOC|0|20130220|140546|NRM|.88|0|1|N||SMS
7754389269|internet.ioperator.com|SA|LOC|0|20130220|213646|NRM|0|0|0|N|1024|INTERNET
7452109956|internet.ioperator.com|SA|LOC|0|20130220|194448|NRM|0|0|0|N|86016|INTERNET
6624555229|internet.ioperator.com|SA|LOC|0|20130220|203921|NRM|0|0|0|N|215040|INTERNET
3892168210|internet.ioperator.com|SA|LOC|0|20130220|194506|NRM|0|0|0|N|0|INTERNET
5888142081|internet.ioperator.com|SA|LOC|0|20130220|233919|NRM|0|0|0|N|0|INTERNET
4424673253|internet.ioperator.com|SA|LOC|0|20130220|234056|NRM|0|0|0|N|3072|INTERNET
8232798360|internet.ioperator.com|SA|LOC|0|20130220|233921|NRM|0|0|0|N|0|INTERNET
7702656230|internet.ioperator.com|SA|LOC|0|20130220|234147|NRM|.24|0|0|N|257024|INTERNET
4902137082|internet.ioperator.com|SA|LOC|0|20130220|111509|NRM|0|0|0|N|0|INTERNET
6643701061|internet.ioperator.com|SA|LOC|0|20130220|220719|NRM|0|0|0|N|1024|INTERNET
6623302895|wap.ioperator.com|SA|LOC|0|20130220|220906|NRM|.4|0|0|N|419840|INTERNET
5534420860|internet.ioperator.com|SA|LOC|0|20130220|221514|NRM|.02|0|0|N|26624|INTERNET
0002751312|internet.ioperator.com|SA|LOC|0|20130220|221557|NRM|0|0|0|N|0|INTERNET
0723299453|internet.ioperator.com|SA|LOC|0|20130220|221559|NRM|.03|0|0|N|2048|INTERNET
6630739625|internet.ioperator.com|SA|LOC|0|20130220|215523|NRM|.16|0|0|N|177152|INTERNET
6652879745|internet.ioperator.com|SA|LOC|0|20130220|205345|NRM|0|0|0|N|191488|INTERNET
6645908717|internet.ioperator.com|SA|LOC|0|20130220|212633|NRM|0|0|0|N|10240|INTERNET
8772175642|wap.ioperator.com|SA|LOC|0|20130220|212635|NRM|0|0|0|N|25600|INTERNET
0332338363|internet.ioperator.com|SA|LOC|0|20130220|201129|NRM|0|0|0|N|0|INTERNET
5732107179|internet.ioperator.com|SA|LOC|0|20130220|215717|NRM|0|0|0|N|6144|INTERNET
0492363027|internet.ioperator.com|SA|LOC|0|20130220|202336|NRM|0|0|0|N|0|INTERNET
5543306073|internet.ioperator.com|SA|LOC|0|20130220|212247|NRM|.01|0|0|N|15360|INTERNET
6624775259|internet.ioperator.com|SA|LOC|0|20130220|211806|NRM|.01|0|0|N|13312|INTERNET
7422267039|internet.ioperator.com|SA|LOC|0|20130220|213015|NRM|.01|0|0|N|6144|INTERNET
9848582041|internet.ioperator.com|SA|LOC|0|20130220|202245|NRM|1.21|0|0|N|66560|INTERNET
5592138708|wap.ioperator.com|SA|LOC|0|20130220|202527|NRM|0|0|0|N|0|INTERNET
3399467367|internet.ioperator.com|SA|LOC|0|20130220|205945|NRM|.04|0|0|N|47104|INTERNET
7788576826|internet.ioperator.com|SA|LOC|0|20130220|194329|NRM|0|0|0|N|9216|INTERNET
0626212206|internet.ioperator.com|SA|LOC|0|20130220|194516|NRM|0|0|0|N|0|INTERNET
0782294100|internet.ioperator.com|SA|LOC|0|20130220|194344|NRM|.07|0|0|N|79872|INTERNET
7702336046|internet.ioperator.com|SA|LOC|0|20130220|194515|NRM|0|0|0|N|0|INTERNET
7262171950|internet.ioperator.com|SA|LOC|0|20130220|221605|NRM|0|0|0|N|0|INTERNET
0932104887|internet.ioperator.com|SA|LOC|0|20130220|221558|NRM|0|0|0|N|0|INTERNET
4422075670|internet.ioperator.com|SA|LOC|0|20130220|212528|NRM|0|0|0|N|0|INTERNET
8932797215|internet.ioperator.com|SA|LOC|0|20130220|195110|NRM|.12|0|0|N|133120|INTERNET
8972111002|internet.ioperator.com|SA|LOC|0|20130220|212530|NRM|0|0|0|N|0|INTERNET
5503355226|internet.ioperator.com|SA|LOC|0|20130220|210221|NRM|0|0|0|N|0|INTERNET
5522160743|internet.ioperator.com|SA|LOC|0|20130220|201015|NRM|0|0|0|N|1024|INTERNET
5534373145|internet.ioperator.com|SA|LOC|0|20130220|201223|NRM|0|0|0|N|0|INTERNET
0252118818|0252183055|SA|LOC|0|20130220|161840|NRM|.88|0|1|N||SMS
3592353372|22237340|SA|LOC|0|20130220|165135|NRM|.31|0|0|N||SMS
3942275372|3942228517|SA|LOC|0|20130220|164611|NRM|0|0|1|N||SMS
3502459249|3502332886|SA|LOC|0|20130220|163543|NRM|0|0|1|N||SMS
6696708891|6651238386|SA|LOC|1|20130220|050355|NRM|.98|0|1|N||VOICE
8952332723|8932851011|SA|LOC|4|20130220|083059|NAC|0|4|1|N||VOICE
6627581151|6654587649|SA|LOC|2|20130220|212946|NRM|0|2|1|N||VOICE
7752873502|7753945391|SA|LOC|1|20130220|124537|NRM|1.14|0|1|N||VOICE
8334508154|8335171875|SA|LOC|1|20130220|212920|NRM|1.19|0|1|N||VOICE
7972183952|7972288112|SA|LOC|3|20130220|123708|NRM|3.42|0|1|N||VOICE
0442347803|0043428817|SA|LOC|0|20130220|092024|NRM|.88|0|1|N||SMS
0452123679|22273378|SA|LOC|0|20130220|114951|NRM|0|0|0|N||SMS
0722003762|0722197437|SA|LOC|0|20130220|150253|NRM|.88|0|1|N||SMS
3592188778|3592390214|SA|LOC|0|20130220|090433|NRM|0|0|1|N||SMS
0626554352|0623471068|SA|LOC|0|20130220|170354|NRM|.88|0|1|N||SMS
3992177440|3992243919|SA|LOC|0|20130220|201945|NRM|.88|0|1|N||SMS
0252135159|0252337120|SA|LOC|0|20130220|123650|NRM|.88|0|1|N||SMS
8868956561|8862446217|SA|LOC|0|20130220|155814|NRM|0|0|1|N||SMS
3822375226|3828220741|SA|LOC|0|20130220|212430|NRM|.88|0|1|N||SMS
8832361185|8832265789|SA|LOC|0|20130220|164102|NRM|0|0|1|N||SMS
6632835938|6659705590|SA|LOC|0|20130220|154423|NRM|.88|0|1|N||SMS
8882514066|8885295061|SA|LOC|0|20130220|164336|NRM|0|0|1|N||SMS
6637767584|6624725557|SA|LOC|0|20130220|110248|NRM|0|0|1|N||SMS
8682179305|8682258660|SA|LOC|0|20130220|213015|NRM|.88|0|0|N||SMS
3842324338|3842187030|SA|LOC|4|20130220|083530|NRM|0|4|1|N||VOICE
6624011388|6642336643|SA|LOC|1|20130220|163450|NRM|1.19|0|1|N||VOICE
0202218715|0202495572|SA|LOC|6|20130220|130235|NRM|7.14|0|0|N||VOICE
6662918950|6696693443|SA|LOC|2|20130220|200855|NRM|0|2|1|N||VOICE
5982322623|5982332655|SA|LOC|1|20130220|194819|NRM|.98|0|1|N||VOICE
9223567371|9227477878|SA|LOC|1|20130220|223626|NRM|2.6|0|1|N||VOICE
8942228021|8942212980|SA|LOC|0|20130220|143711|NRM|.88|0|1|N||SMS
0722930106|22237340|SA|LOC|0|20130220|124058|NRM|.31|0|0|N||SMS
0722197314|0722635746|SA|LOC|0|20130220|154246|NRM|.88|0|1|N||SMS
0494963596|0492101663|SA|LOC|0|20130220|100757|NRM|.88|0|1|N||SMS
8872219782|8932261637|SA|LOC|0|20130220|122900|NRM|0|0|1|N||SMS
0042394061|0043244289|SA|LOC|0|20130220|145619|NRM|.88|0|1|N||SMS
3442126526|3582112864|SA|LOC|0|20130220|143214|NRM|0|0|1|N||SMS
6624808444|6634529695|SA|LOC|0|20130220|175641|NRM|.88|0|1|N||SMS
3872167927|6671451284|SA|LOC|0|20130220|213847|NRM|.88|0|0|N||SMS
6642333613|6696444912|SA|LOC|0|20130220|105936|NRM|.88|0|0|N||SMS
8862478489|6634554609|SA|LOC|0|20130220|181354|NRM|.88|0|1|N||SMS
6644232979|6671881769|SA|LOC|0|20130220|135259|NRM|.88|0|1|N||SMS
6659539133|6637780997|SA|LOC|0|20130220|083228|NRM|.88|0|1|N||SMS
3302569788|3302165522|SA|LOC|0|20130220|184056|NRM|.88|0|1|N||SMS
0622287049|0622805119|SA|LOC|0|20130220|113224|NRM|.88|0|1|N||SMS
0004561541|0952206762|SA|LOC|0|20130220|153320|NRM|.88|0|1|N||SMS
0922430885|0922411012|SA|LOC|0|20130220|165801|NRM|.88|0|1|N||SMS
0472184902|0474954905|SA|LOC|0|20130220|154110|NRM|.88|0|1|N||SMS
5553047672|5554231659|SA|LOC|1|20130220|163124|NRM|.98|0|1|N||VOICE
7672383385|4426482109|SA|NAC|2|20130220|194045|NAC|0|2|1|N||VOICE
0003522351|0002273337|SA|LOC|3|20130220|090843|NRM|5.94|0|1|N||VOICE
0822327577|0822502458|SA|LOC|2|20130220|162248|NRM|1.96|0|1|N||VOICE
7784338775|7788020945|SA|LOC|1|20130220|110817|NRM|.98|0|1|N||VOICE
3442183948|222661211|SA|LOC|0|20130220|183845|NRM|0|0|0|N||SMS
3962150447|3962112165|SA|LOC|0|20130220|192439|NRM|.88|0|1|N||SMS
3334184277|3335224174|SA|LOC|0|20130220|193442|NRM|.88|0|0|N||SMS
3572271161|22206594|SA|LOC|0|20130220|194550|NRM|0|0|0|N||SMS
0472111329|22231096|SA|LOC|0|20130220|123748|NRM|0|0|0|N||SMS
8562185944|8562114257|SA|LOC|0|20130220|183000|NRM|.88|0|1|N||SMS
0492452785|4222532626|SA|NAC|5|20130220|181017|NRM|0|5|1|N||VOICE
0692291795|0692149561|SA|LOC|1|20130220|090458|NRM|1.98|0|0|N||VOICE
4532117374|4532123765|SA|NAC|2|20130220|101939|NAC|0|2|1|N||VOICE
8332498547|8333626594|SA|LOC|1|20130220|195058|NRM|0|1|1|N||VOICE
9293861882|9224259457|SA|LOC|2|20130220|182413|NRM|8.32|0|0|N||VOICE
9442623817|9442228164|SA|LOC|2|20130220|183557|NRM|0|2|1|N||VOICE
0003316561|0002949545|SA|LOC|2|20130220|175551|NRM|8.32|0|1|N||VOICE
0042773020|8939300886|SA|NAC|2|20130220|201316|NAC|1.96|0|1|N||VOICE
4429557740|4422510501|SA|LOC|1|20130220|180124|NRM|0|1|1|N||VOICE
7472282058|7842273351|SA|NAC|3|20130220|215846|NRM|0|3|1|N||VOICE
8335071067|8334923308|SA|LOC|2|20130220|115223|NRM|8.32|0|1|N||VOICE
7672450111|7672002838|SA|LOC|1|20130220|224248|NRM|2.49|0|1|N||VOICE
8842369809|8842621997|SA|LOC|6|20130220|192037|NRM|.98|0|1|N||VOICE
8232131791|222661455|SA|LOC|0|20130220|140307|NRM|.88|0|0|N||SMS
8334036701|8333562096|SA|LOC|0|20130220|175133|NRM|.88|0|0|N||SMS
8232717373|8232709412|SA|LOC|0|20130220|214545|NRM|.88|0|1|N||SMS
8842373400|8842472667|SA|LOC|0|20130220|140349|NRM|0|0|1|N||SMS
8842444227|8842629391|SA|LOC|0|20130220|145448|NRM|.88|0|1|N||SMS
8868956561|8862446217|SA|LOC|0|20130220|160218|NRM|0|0|1|N||SMS
5544568529|5543489348|SA|LOC|1|20130220|115323|NRM|3.98|0|1|N||VOICE
4333896448|4322145655|SA|NAC|1|20130220|123002|NRM|3.19|0|1|N||VOICE
6636308854|6672182320|SA|LOC|1|20130220|140229|NRM|0|1|1|N||VOICE
5534390796|5535594616|SA|LOC|1|20130220|144136|NRM|1.19|0|1|N||VOICE
6624982413|6623020537|SA|LOC|1|20130220|144147|NRM|.98|0|1|N||VOICE
5942185853|5942193945|SA|LOC|5|20130220|090213|NRM|0|5|1|N||VOICE
3392132279|3392450530|SA|LOC|2|20130220|204035|NRM|0|2|1|N||VOICE
7232643152|7232131350|SA|LOC|2|20130220|190243|NRM|7.96|0|1|N||VOICE
9372120325|9372125489|SA|LOC|3|20130220|231528|NRM|0|3|1|N||VOICE
5592163196|5532654821|SA|INT|2|20130220|092242|NRM|3.1|0|1|N||VOICE
6644274564|6632811477|SA|LOC|1|20130220|174606|NRM|0|1|1|N||VOICE
6642082067|6650567093|SA|LOC|2|20130220|085743|NRM|2.38|0|1|N||VOICE
9223879073|9291290760|SA|LOC|1|20130220|103824|NRM|3.98|0|1|N||VOICE
9822523229|9822710823|SA|LOC|1|20130220|100032|NRM|1.98|0|0|N||VOICE
6629182070|6623595157|SA|LOC|0|20130220|140129|NRM|.88|0|1|N||SMS
0353539799|0352115486|SA|LOC|0|20130220|233719|NRM|.88|0|1|N||SMS
8336430965|6696915861|SA|LOC|0|20130220|053435|NRM|0|0|1|N||SMS
7292236457|7299405833|SA|LOC|0|20130220|194327|NRM|0|0|1|N||SMS
5503228436|5502134759|SA|LOC|0|20130220|233613|NRM|0|0|1|N||SMS
8692166350|8692145413|SA|LOC|0|20130220|030313|NRM|0|0|1|N||SMS
8692166350|8692145413|SA|LOC|0|20130220|030539|NRM|0|0|1|N||SMS
5002134084|5030373331|SA|LOC|0|20130220|202622|NRM|.88|0|0|N||SMS
6646178831|6643125911|SA|LOC|0|20130220|144033|NRM|0|0|1|N||SMS
4632110759|7973513633|SA|LOC|0|20130220|233040|NRM|0|0|1|N||SMS
8692166350|8692145413|SA|LOC|0|20130220|024454|NRM|0|0|1|N||SMS
9372114916|9372375833|SA|LOC|0|20130220|192525|NRM|0|0|1|N||SMS
9297643348|9291933724|SA|LOC|0|20130220|204355|NRM|.88|0|1|N||SMS
4632110759|7973513633|SA|LOC|0|20130220|234430|NRM|0|0|1|N||SMS
7792286332|7585932353|SA|LOC|0|20130220|183713|NRM|0|0|1|N||SMS
8862501164|8862155442|SA|LOC|0|20130220|080711|NRM|.88|0|1|N||SMS
9372114916|9372375833|SA|LOC|0|20130220|193224|NRM|0|0|1|N||SMS
7702765626|7702824554|SA|LOC|0|20130220|201807|NRM|.88|0|0|N||SMS
0272226846|0272131297|SA|LOC|0|20130220|001514|NRM|0|0|1|N||SMS
5543555213|5542322310|SA|LOC|0|20130220|124451|NRM|0|0|1|N||SMS
8692166350|8692145413|SA|LOC|0|20130220|024456|NRM|0|0|1|N||SMS
6637715456|6652548951|SA|LOC|0|20130220|144342|NRM|.88|0|1|N||SMS
6637715456|6652548951|SA|LOC|0|20130220|143651|NRM|.88|0|1|N||SMS
3303366134|3858573890|SA|LOC|0|20130220|001526|NRM|.88|0|1|N||SMS
5222112041|5222246951|SA|LOC|0|20130220|151351|NRM|.88|0|0|N||SMS
7783273515|7783148098|SA|LOC|0|20130220|184509|NRM|.88|0|1|N||SMS
4424115734|4423741360|SA|LOC|0|20130220|131055|NRM|0|0|1|N||SMS
9823518430|9828459835|SA|LOC|0|20130220|211555|NRM|.88|0|1|N||SMS
8336478838|8336045184|SA|LOC|0|20130220|144704|NRM|.88|0|0|N||SMS
6630751214|8822865161|SA|LOC|0|20130220|144433|NRM|.88|0|1|N||SMS
3492205173|3492278033|SA|LOC|0|20130220|210822|NRM|.88|0|0|N||SMS
8822867866|8822346998|SA|LOC|2|20130220|195105|NRM|2.38|0|1|N||VOICE
7082135331|7082184038|SA|NAC|5|20130220|213833|NAC|0|5|1|N||VOICE
0352422241|0353561188|SA|LOC|2|20130220|200020|NRM|1.96|0|0|N||VOICE
8822910529|8822947929|SA|LOC|1|20130220|192112|NRM|0|1|1|N||VOICE
0242182199|0242113462|SA|LOC|3|20130220|214851|NRM|0|3|1|N||VOICE
0723528246|0032106713|SA|NAC|2|20130220|090229|NRM|1.96|0|1|N||VOICE
0762266616|0762250948|SA|LOC|1|20130220|202440|NRM|0|1|1|N||VOICE
7842272125|7849634220|SA|LOC|1|20130220|210739|NRM|0|1|1|N||VOICE
0442472439|0492353552|SA|LOC|2|20130220|152511|NAC|1.96|0|1|N||VOICE
0092593132|0092461528|SA|LOC|1|20130220|072258|NRM|.94|0|1|N||VOICE
5672193217|5672229866|SA|LOC|2|20130220|113423|NRM|2.38|0|1|N||VOICE
0092947827|0093232658|SA|LOC|2|20130220|113525|NRM|2.28|0|1|N||VOICE
8452113236|8452432291|SA|LOC|0|20130220|101616|NRM|.88|0|1|N||SMS
6638223456|6653030334|SA|LOC|0|20130220|072352|NRM|0|0|1|N||SMS
6637692561|6640669679|SA|LOC|0|20130220|172054|NRM|.88|0|1|N||SMS
6630730266|6625002553|SA|LOC|0|20130220|131145|NRM|0|0|1|N||SMS
0322213180|0322263018|SA|LOC|0|20130220|185035|NRM|.88|0|1|N||SMS
6656409731|6626791824|SA|LOC|0|20130220|164643|NRM|.88|0|0|N||SMS
6638736996|8828598825|SA|LOC|0|20130220|124815|NRM|.88|0|1|N||SMS
4428182811|4424129956|SA|LOC|1|20130220|191905|NRM|0|1|1|N||VOICE
7253393492|7254536873|SA|LOC|1|20130220|163812|NRM|1.19|0|1|N||VOICE
8883674682|8886229743|SA|LOC|1|20130220|121125|NRM|0|1|1|N||VOICE
6634283176|6655063241|SA|LOC|1|20130220|100442|NRM|1.98|0|1|N||VOICE
3942109892|3942188634|SA|LOC|1|20130220|102501|NRM|0|1|1|N||VOICE
8826374366|8822626328|SA|LOC|1|20130220|101811|NRM|0|1|1|N||VOICE
8462744539|8462921903|SA|LOC|5|20130220|230517|NRM|0|5|1|N||VOICE
6638859043|6630819026|SA|LOC|2|20130220|171348|NRM|2.38|0|1|N||VOICE
3335702512|3337249101|SA|LOC|1|20130220|124722|NRM|2.98|0|1|N||VOICE
4232270224|4232120364|SA|LOC|3|20130220|133529|NRM|12.48|0|1|N||VOICE
7788788194|7788850219|SA|LOC|2|20130220|093628|NRM|0|2|1|N||VOICE
5757517164|222661441|SA|LOC|0|20130220|212306|NRM|.88|0|0|N||SMS
5040505901|5042139246|SA|LOC|0|20130220|221635|NRM|0|0|1|N||SMS
0442183814|0482153080|SA|LOC|0|20130220|075029|NRM|0|0|1|N||SMS
4862295312|4862275951|SA|LOC|0|20130220|220334|NRM|.88|0|1|N||SMS
4332150699|4332050061|SA|LOC|0|20130220|214022|NRM|0|0|1|N||SMS
4992130115|4992143808|SA|LOC|0|20130220|223208|NRM|0|0|1|N||SMS
3472144037|3472251894|SA|LOC|0|20130220|070527|NRM|0|0|0|N||SMS
6638437691|6630128600|SA|LOC|0|20130220|111520|NRM|.88|0|1|N||SMS
8336270838|8336057284|SA|LOC|0|20130220|110454|NRM|.88|0|1|N||SMS
6623524504|6621596393|SA|LOC|0|20130220|105133|NRM|.88|0|1|N||SMS
6638129783|6696859096|SA|LOC|0|20130220|081124|NRM|.88|0|1|N||SMS
3892192373|3892115653|SA|LOC|0|20130220|211140|NRM|.88|0|1|N||SMS
0492446056|0492215031|SA|LOC|0|20130220|211617|NRM|0|0|1|N||SMS
4425978022|4423612885|SA|LOC|1|20130220|204225|NRM|2.98|0|1|N||VOICE
9555207910|9555209662|SA|LOC|2|20130220|132553|NRM|1.96|0|1|N||VOICE
7424156177|7422118233|SA|LOC|5|20130220|194512|NRM|0|5|1|N||VOICE
0043365634|3398880751|SA|NAC|5|20130220|042049|NRM|0|5|1|N||VOICE
7292221665|9229198704|SA|NAC|13|20130220|184232|NRM|25.74|0|0|N||VOICE
5986616941|5982239163|SA|LOC|4|20130220|143856|NRM|3.92|0|1|N||VOICE
5632569701|5636367862|SA|LOC|1|20130220|144806|NRM|4.16|0|1|N||VOICE
6642051741|6625037331|SA|LOC|1|20130220|075314|NRM|4.16|0|1|N||VOICE
